,Email,Class
2100,"['i', 'thk', '530', 'lor', 'but', 'dunno', 'can', 'get', 'tickets', 'a', 'not', 'wat', 'u', 'doing', 'now?']",ham
2873,"['crucify', 'is', 'c', 'not', 's', 'you', 'should', 'have', 'told', 'me', 'earlier']",ham
2056,"['nothing', 'i', 'got', 'msg', 'frm', 'tht', 'unknown', 'no']",ham
2670,"['thats', 'cool', 'ill', 'come', 'by', 'like', '&lt;#&gt;', 'ish']",ham
5152,"['idk', 'im', 'sitting', 'here', 'in', 'a', 'stop', 'and', 'shop', 'parking', 'lot', 'right', 'now', 'bawling', 'my', 'eyes', 'out', 'because', 'i', 'feel', 'like', 'im', 'a', 'failure', 'in', 'everything', 'nobody', 'wants', 'me', 'and', 'now', 'i', 'feel', 'like', 'im', 'failing', 'you']",ham
4350,"['night', 'has', 'ended', 'for', 'another', 'day', 'morning', 'has', 'come', 'in', 'a', 'special', 'way', 'may', 'you', 'smile', 'like', 'the', 'sunny', 'rays', 'and', 'leaves', 'your', 'worries', 'at', 'the', 'blue', 'blue', 'bay', 'gud', 'mrng']",ham
2140,"['alright', 'took', 'the', 'morphine', 'back', 'in', 'yo']",ham
2878,"['u', 'still', 'painting', 'ur', 'wall?']",ham
2661,"['hello', 'darling', 'how', 'are', 'you', 'today?', 'i', 'would', 'love', 'to', 'have', 'a', 'chat', 'why', 'dont', 'you', 'tell', 'me', 'what', 'you', 'look', 'like', 'and', 'what', 'you', 'are', 'in', 'to', 'sexy?']",spam
4593,"['i', 'had', 'a', 'good', 'time', 'too', 'its', 'nice', 'to', 'do', 'something', 'a', 'bit', 'different', 'with', 'my', 'weekends', 'for', 'a', 'change', 'see', 'ya', 'soon']",ham
1391,"['haha', 'just', 'kidding', 'papa', 'needs', 'drugs']",ham
138,"['youll', 'not', 'rcv', 'any', 'more', 'msgs', 'from', 'the', 'chat', 'svc', 'for', 'free', 'hardcore', 'services', 'text', 'go', 'to', '69988', 'if', 'u', 'get', 'nothing', 'u', 'must', 'age', 'verify', 'with', 'yr', 'network', '&', 'try', 'again']",spam
3772,"['i', 'came', 'hostel', 'i', 'm', 'going', 'to', 'sleep', 'plz', 'call', 'me', 'up', 'before', 'class', 'hrishi']",ham
3177,"['k', 'k', '--', 'then', 'watch', 'some', 'films']",ham
1744,"['iåõm', 'cool', 'ta', 'luv', 'but', 'vtired', '2', 'cause', 'i', 'have', 'been', 'doin', 'loads', 'of', 'planning', 'all', 'wk', 'we', 'have', 'got', 'our', 'social', 'services', 'inspection', 'at', 'the', 'nursery!', 'take', 'care', '&', 'spk', 'sn', 'x']",ham
3619,"['i', 'meant', 'as', 'an', 'apology', 'from', 'me', 'for', 'texting', 'you', 'to', 'get', 'me', 'drugs', 'at', '&lt;#&gt;', 'at', 'night']",ham
4800,"['the', 'guy', 'at', 'the', 'car', 'shop', 'who', 'was', 'flirting', 'with', 'me', 'got', 'my', 'phone', 'number', 'from', 'the', 'paperwork', 'and', 'called', 'and', 'texted', 'me', 'im', 'nervous', 'because', 'of', 'course', 'now', 'he', 'may', 'have', 'my', 'address', 'should', 'i', 'call', 'his', 'boss', 'and', 'tell', 'him', 'knowing', 'this', 'may', 'get', 'him', 'fired?']",ham
3445,"['mon', 'okie', 'lor', 'haha', 'best', 'is', 'cheap', 'n', 'gd', 'food', 'la', 'ex', 'oso', 'okie', 'depends', 'on', 'whether', 'wana', 'eat', 'western', 'or', 'chinese', 'food', 'den', 'which', 'u', 'prefer']",ham
1094,"['now', 'only', 'i', 'reached', 'home', 'i', 'am', 'very', 'tired', 'now', 'i', 'will', 'come', 'tomorro']",ham
5276,"['dunno', 'leh', 'cant', 'remember', 'mayb', 'lor', 'so', 'wat', 'time', 'r', 'we', 'meeting', 'tmr?']",ham
1451,"['ya!', 'when', 'are', 'ì_', 'taking', 'ure', 'practical', 'lessons?', 'i', 'start', 'in', 'june']",ham
4906,"['then', 'anything', 'special?']",ham
4500,"['so', 'wats', 'da', 'decision?']",ham
3394,"['then', 'i', 'buy']",ham
4114,"['sorry', 'you', 'never', 'hear', 'unless', 'you', 'book', 'it', 'one', 'was', 'kinda', 'a', 'joke--thet', 'were', 'really', 'looking', 'for', 'skinny', 'white', 'girls', 'the', 'other', 'was', 'one', 'line--you', 'can', 'only', 'do', 'so', 'much', 'on', 'camera', 'with', 'that', 'something', 'like', 'that', 'theyre', 'casting', 'on', 'the', 'look']",ham
3902,"['waiting', 'in', 'e', 'car', '4', 'my', 'mum', 'lor', 'u', 'leh?', 'reach', 'home', 'already?']",ham
4520,"['hi', 'good', 'mornin', 'thanku', 'wish', 'u', 'd', 'same']",ham
1898,"['i', 'love', 'working', 'from', 'home']",ham
1044,"['we', 'know', 'someone', 'who', 'you', 'know', 'that', 'fancies', 'you', 'call', '09058097218', 'to', 'find', 'out', 'who', 'pobox', '6', 'ls15hb', '150p']",spam
3708,"['okok', 'okthenwhats', 'ur', 'todays', 'plan']",ham
3778,"['claim', 'a', '200', 'shopping', 'spree', 'just', 'call', '08717895698', 'now!', 'have', 'you', 'won!', 'mobstorequiz10ppm']",spam
2275,"['love', 'you', 'aathilove', 'u', 'lot']",ham
258,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'reply', 'to', 'our', 'offer', 'of', 'a', 'video', 'handset?', '750', 'anytime', 'networks', 'mins?', 'unlimited', 'text?', 'camcorder?', 'reply', 'or', 'call', '08000930705', 'now']",spam
4207,"['or', 'i', 'go', 'home', 'first', 'lar', 'ì_', 'wait', '4', 'me', 'lor', 'i', 'put', 'down', 'my', 'stuff', 'first']",ham
3483,"['tell', 'my', 'bad', 'character', 'which', 'u', 'dnt', 'lik', 'in', 'me', 'ill', 'try', 'to', 'change', 'in', '&lt;#&gt;', 'i', 'll', 'add', 'tat', '2', 'my', 'new', 'year', 'resolution', 'waiting', 'for', 'ur', 'replybe', 'frankgood', 'morning']",ham
4905,"['will', 'you', 'come', 'online', 'today', 'night']",ham
1580,"['i', 'shall', 'book', 'chez', 'jules', 'for', 'half', 'eight', 'if', 'thats', 'ok', 'with', 'you?']",ham
450,"['hanks', 'lotsly!']",ham
5498,"['why', 'did', 'i', 'wake', 'up', 'on', 'my', 'own', '&gt;']",ham
3507,"['camera', 'quite', 'good', '101mega', 'pixels', '3optical', 'and', '5digital', 'dooms', 'have', 'a', 'lovely', 'holiday', 'be', 'safe', 'and', 'i', 'hope', 'you', 'hav', 'a', 'good', 'journey!', 'happy', 'new', 'year', 'to', 'you', 'both!', 'see', 'you', 'in', 'a', 'couple', 'of', 'weeks!']",ham
264,"['why', 'you', 'dint', 'come', 'with', 'us']",ham
2842,"['tunji', 'hows', 'the', 'queen?', 'how', 'are', 'you', 'doing', 'this', 'is', 'just', 'wishing', 'you', 'a', 'great', 'day', 'abiola']",ham
4986,"['no', 'rushing', 'im', 'not', 'working', 'im', 'in', 'school', 'so', 'if', 'we', 'rush', 'we', 'go', 'hungry']",ham
2990,"['hot', 'live', 'fantasies', 'call', 'now', '08707509020', 'just', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'is', 'a', 'national', 'rate', 'call']",spam
4365,"['mm', 'yes', 'dear', 'look', 'how', 'i', 'am', 'hugging', 'you', 'both', '-p']",ham
1735,"['i', 'will', 'come', 'tomorrow', 'di']",ham
806,"['sure', 'but', 'make', 'sure', 'he', 'knows', 'we', 'aint', 'smokin', 'yet']",ham
5030,"['hey', 'very', 'inconvenient', 'for', 'your', 'sis', 'a', 'not', 'huh?']",ham
4009,"['wan2', 'win', 'a', 'meet+greet', 'with', 'westlife', '4', 'u', 'or', 'a', 'm8?', 'they', 'are', 'currently', 'on', 'what', 'tour?', '1unbreakable', '2untamed', '3unkempt', 'text', '12', 'or', '3', 'to', '83049', 'cost', '50p', '+std', 'text']",spam
907,"['ill', 'give', 'her', 'once', 'i', 'have', 'it', 'plus', 'she', 'said', 'grinule', 'greet', 'you', 'whenever', 'we', 'speak']",ham
1167,"['lol', 'now', 'im', 'after', 'that', 'hot', 'air', 'balloon!']",ham
750,"['do', 'you', 'realize', 'that', 'in', 'about', '40', 'years', 'well', 'have', 'thousands', 'of', 'old', 'ladies', 'running', 'around', 'with', 'tattoos?']",spam
436,"['ask', 'g', 'or', 'iouri', 'ive', 'told', 'the', 'story', 'like', 'ten', 'times', 'already']",ham
3140,"['customer', 'place', 'i', 'will', 'call', 'you']",ham
5221,"['jane', 'babes', 'not', 'goin', '2', 'wrk', 'feel', 'ill', 'after', 'lst', 'nite', 'foned', 'in', 'already', 'cover', '4', 'me', 'chuck-']",ham
1355,"['convey', 'my', 'regards', 'to', 'him']",ham
2981,"['tonight?', 'yeah', 'id', 'be', 'down', 'for', 'that']",ham
3764,"['someone', 'u', 'know', 'has', 'asked', 'our', 'dating', 'service', '2', 'contact', 'you!', 'cant', 'guess', 'who?', 'call', '09058095107', 'now', 'all', 'will', 'be', 'revealed', 'pobox', '7', 's3xy', '150p']",spam
4573,"['but', 'your', 'not', 'here']",ham
5288,"['an', 'excellent', 'thought', 'by', 'a', 'misundrstud', 'frnd', 'i', 'knw', 'u', 'hate', 'me', 'bt', 'the', 'day', 'wen', 'ull', 'knw', 'the', 'truth', 'ull', 'hate', 'urself-', 'gn-']",ham
5178,"['sms', 'auction', '-', 'a', 'brand', 'new', 'nokia', '7250', 'is', 'up', '4', 'auction', 'today!', 'auction', 'is', 'free', '2', 'join', '&', 'take', 'part!', 'txt', 'nokia', 'to', '86021', 'now!']",spam
5219,"['pls', 'she', 'needs', 'to', 'dat', 'slowly', 'or', 'she', 'will', 'vomit', 'more']",ham
4491,"['probably', 'a', 'couple', 'hours', 'tops']",ham
2444,"['the', 'guy', 'kadeem', 'hasnt', 'been', 'selling', 'since', 'the', 'break', 'i', 'know', 'one', 'other', 'guy', 'but', 'hes', 'paranoid', 'as', 'fuck', 'and', 'doesnt', 'like', 'selling', 'without', 'me', 'there', 'and', 'i', 'cant', 'be', 'up', 'there', 'til', 'late', 'tonight']",ham
2401,"['oh', 'oh', 'wasted', 'den', 'muz', 'chiong', 'on', 'sat', 'n', 'sun', 'liao']",ham
2992,"['so', 'im', 'doing', 'a', 'list', 'of', 'buyers']",ham
4115,"['what', 'you', 'doing?how', 'are', 'you?']",ham
2043,"['i', 'can', 'send', 'you', 'a', 'pic', 'if', 'you', 'like']",ham
2263,"['ok', 'now', 'i', 'am', 'in', 'bus', 'if', 'i', 'come', 'soon', 'i', 'will', 'come', 'otherwise', 'tomorrow']",ham
3949,"['i', 'got', 'to', 'video', 'tape', 'pple', 'type', 'in', 'message', 'lor', 'u', 'so', 'free', 'wan', '2', 'help', 'me?', 'hee', 'cos', 'i', 'noe', 'u', 'wan', '2', 'watch', 'infernal', 'affairs', 'so', 'ask', 'u', 'along', 'asking', 'shuhui', 'oso']",ham
4027,"['lol', 'its', 'ok', 'i', 'didnt', 'remember', 'til', 'last', 'nite']",ham
2603,"['you', 'call', 'times', 'job', 'today', 'ok', 'umma', 'and', 'ask', 'them', 'to', 'speed', 'up']",ham
4908,"['will', 'do', 'have', 'a', 'good', 'day']",ham
348,"['fancy', 'a', 'shag?', 'i', 'dointerested?', 'sextextukcom', 'txt', 'xxuk', 'suzy', 'to', '69876', 'txts', 'cost', '150', 'per', 'msg', 'tncs', 'on', 'website', 'x']",spam
4461,"['sorry', 'i', 'flaked', 'last', 'night', 'shits', 'seriously', 'goin', 'down', 'with', 'my', 'roommate', 'what', 'you', 'up', 'to', 'tonight?']",ham
287,"['hi', 'baby', 'im', 'cruisin', 'with', 'my', 'girl', 'friend', 'what', 'r', 'u', 'up', '2?', 'give', 'me', 'a', 'call', 'in', 'and', 'hour', 'at', 'home', 'if', 'thats', 'alright', 'or', 'fone', 'me', 'on', 'this', 'fone', 'now', 'love', 'jenny', 'xxx']",ham
2909,"['how', 'do', 'you', 'guys', 'go', 'to', 'see', 'movies', 'on', 'your', 'side']",ham
3153,"['not', 'heard', 'from', 'u4', 'a', 'while', 'call', '4', 'rude', 'chat', 'private', 'line', '01223585334', 'to', 'cum', 'wan', '2c', 'pics', 'of', 'me', 'gettin', 'shagged', 'then', 'text', 'pix', 'to', '8552', '2end', 'send', 'stop', '8552', 'sam', 'xxx']",spam
5154,"['like', '&lt;#&gt;', 'same', 'question']",ham
1990,"['no', 'other', 'valentines', 'huh?', 'the', 'proof', 'is', 'on', 'your', 'fb', 'page', 'ugh', 'im', 'so', 'glad', 'i', 'really', 'didnt', 'watch', 'your', 'rupaul', 'show', 'you', 'tool!']",ham
4746,"['when', 'you', 'just', 'put', 'in', 'the', '+', 'sign', 'choose', 'my', 'number', 'and', 'the', 'pin', 'will', 'show', 'right?']",ham
2527,"['jay', 'says', 'hell', 'put', 'in', '&lt;#&gt;']",ham
4833,"['i', 'hope', 'your', 'pee', 'burns', 'tonite']",ham
4912,"['goal!', 'arsenal', '4', 'henry', '7', 'v', 'liverpool', '2', 'henry', 'scores', 'with', 'a', 'simple', 'shot', 'from', '6', 'yards', 'from', 'a', 'pass', 'by', 'bergkamp', 'to', 'give', 'arsenal', 'a', '2', 'goal', 'margin', 'after', '78', 'mins']",spam
4072,"['was', 'the', 'actual', 'exam', 'harder', 'than', 'nbme']",ham
2595,"['no', 'im', 'not', 'gonna', 'be', 'able', 'to', '||', 'too', 'late', 'notice', '||', 'ill', 'be', 'home', 'in', 'a', 'few', 'weeks', 'anyway', '||', 'what', 'are', 'the', 'plans']",ham
2460,"['anything', 'lar']",ham
3733,"['4', 'tacos', '+', '1', 'rajas', 'burrito', 'right?']",ham
5401,"['babes', 'i', 'think', 'i', 'got', 'ur', 'brolly', 'i', 'left', 'it', 'in', 'english', 'wil', 'bring', 'it', 'in', '2mrw', '4', 'u', 'luv', 'franxx']",ham
1233,"['lol', 'ok', 'ill', 'snatch', 'her', 'purse', 'too']",ham
864,"['dude', 'ive', 'been', 'seeing', 'a', 'lotta', 'corvettes', 'lately']",ham
2875,"['fuck', 'cedar', 'key', 'and', 'fuck', 'her', 'come', 'over', 'anyway', 'tho']",ham
541,"['a', 'famous', 'quote', 'when', 'you', 'develop', 'the', 'ability', 'to', 'listen', 'to', 'anything', 'unconditionally', 'without', 'losing', 'your', 'temper', 'or', 'self', 'confidence', 'it', 'means', 'you', 'are', 'married']",ham
766,"['im', 'nt', 'goin', 'got', 'somethin', 'on', 'unless', 'they', 'meetin', '4', 'dinner', 'lor', 'haha', 'i', 'wonder', 'who', 'will', 'go', 'tis', 'time']",ham
2078,"['i', 'can', 'take', 'you', 'at', 'like', 'noon']",ham
3189,"['hi', 'neva', 'worry', 'bout', 'da', 'truth', 'coz', 'the', 'truth', 'will', 'lead', 'me', '2', 'ur', 'heart', 'itåõs', 'the', 'least', 'a', 'unique', 'person', 'like', 'u', 'deserve', 'sleep', 'tight', 'or', 'morning']",ham
4608,"['y', 'de', 'asking', 'like', 'this']",ham
5458,"['sorry', 'ill', 'call', 'later']",ham
5359,"['this', 'is', 'ur', 'face', 'test', '1', '2', '3', '4', '5', '6', '7', '8', '9', '&lt;#&gt;', 'select', 'any', 'number', 'i', 'will', 'tell', 'ur', 'face', 'astrology', 'am', 'waiting', 'quick', 'reply']",ham
654,"['did', 'u', 'got', 'that', 'persons', 'story']",ham
3174,"['ur', 'going', '2', 'bahamas!', 'callfreefone', '08081560665', 'and', 'speak', 'to', 'a', 'live', 'operator', 'to', 'claim', 'either', 'bahamas', 'cruise', 'ofå£2000', 'cash', '18+only', 'to', 'opt', 'out', 'txt', 'x', 'to', '07786200117']",spam
4417,"['when', 'you', 'get', 'free', 'call', 'me']",ham
1588,"['at', '4', 'lets', 'go', 'to', 'bill', 'millers']",ham
839,"['last', 'chance', '2', 'claim', 'ur', 'å£150', 'worth', 'of', 'discount', 'vouchers-text', 'yes', 'to', '85023', 'now!savamob-member', 'offers', 'mobile', 't', 'cs', '08717898035', 'å£300', 'sub', '16', 'remove', 'txt', 'x', 'or', 'stop']",spam
5184,"['im', 'in', 'town', 'now', 'so', 'ill', 'jus', 'take', 'mrt', 'down', 'later']",ham
4317,"['si', 'will', 'take', 'mokka', 'players', 'only']",ham
965,"['or', 'better', 'still', 'can', 'you', 'catch', 'her', 'and', 'let', 'ask', 'her', 'if', 'she', 'can', 'sell', '&lt;#&gt;', 'for', 'me']",ham
5055,"['goodnight', 'da', 'thangam', 'i', 'really', 'miss', 'u', 'dear']",ham
4129,"['and', 'by', 'when', 'youre', 'done', 'i', 'mean', 'now']",ham
379,"['i', 'taught', 'that', 'ranjith', 'sir', 'called', 'me', 'so', 'only', 'i', 'sms', 'like', 'that', 'becaus', 'hes', 'verifying', 'about', 'project', 'prabu', 'told', 'today', 'so', 'only', 'pa', 'dont', 'mistake', 'me']",ham
44,"['great!', 'i', 'hope', 'you', 'like', 'your', 'man', 'well', 'endowed', 'i', 'am', '&lt;#&gt;', 'inches']",ham
841,"['pls', 'send', 'me', 'a', 'comprehensive', 'mail', 'about', 'who', 'im', 'paying', 'when', 'and', 'how', 'much']",ham
2787,"['ìï', 'got', 'wat', 'to', 'buy', 'tell', 'us', 'then', 'ì_', 'no', 'need', 'to', 'come', 'in', 'again']",ham
2689,"['sports', 'fans', '-', 'get', 'the', 'latest', 'sports', 'news', 'str*', '2', 'ur', 'mobile', '1', 'wk', 'free', 'plus', 'a', 'free', 'tone', 'txt', 'sport', 'on', 'to', '8007', 'wwwgetzedcouk', '0870141701216+', 'norm', '4txt/120p']",spam
3731,"['gud', 'mrng', 'dear', 'hav', 'a', 'nice', 'day']",ham
3054,"['eastenders', 'tv', 'quiz', 'what', 'flower', 'does', 'dot', 'compare', 'herself', 'to?', 'd=', 'violet', 'e=', 'tulip', 'f=', 'lily', 'txt', 'd', 'e', 'or', 'f', 'to', '84025', 'now', '4', 'chance', '2', 'win', 'å£100', 'cash', 'wkent/150p16+']",spam
2271,"['haha', 'awesome', 'ive', 'been', 'to', '4u', 'a', 'couple', 'times', 'who', 'alls', 'coming?']",ham
3134,"['wat', 'makes', 'some', 'people', 'dearer', 'is', 'not', 'just', 'de', 'happiness', 'dat', 'u', 'feel', 'when', 'u', 'meet', 'them', 'but', 'de', 'pain', 'u', 'feel', 'when', 'u', 'miss', 'dem!!!']",ham
928,"['oh', 'all', 'have', 'to', 'come', 'ah?']",ham
3479,"['what', 'was', 'she', 'looking', 'for?']",ham
4937,"['no', 'it', 'was', 'cancelled', 'yeah', 'baby!', 'well', 'that', 'sounds', 'important', 'so', 'i', 'understand', 'my', 'darlin', 'give', 'me', 'a', 'ring', 'later', 'on', 'this', 'fone', 'love', 'kate', 'x']",ham
1721,"['thought', 'praps', 'you', 'meant', 'another', 'one', 'goodo!', 'ill', 'look', 'tomorrow']",ham
2400,"['babe', 'u', 'want', 'me', 'dont', 'u', 'baby!', 'im', 'nasty', 'and', 'have', 'a', 'thing', '4', 'filthyguys', 'fancy', 'a', 'rude', 'time', 'with', 'a', 'sexy', 'bitch', 'how', 'about', 'we', 'go', 'slo', 'n', 'hard!', 'txt', 'xxx', 'slo4msgs']",spam
1458,"['fighting', 'with', 'the', 'world', 'is', 'easy', 'u', 'either', 'win', 'or', 'lose', 'bt', 'fightng', 'with', 'some1', 'who', 'is', 'close', 'to', 'u', 'is', 'dificult', 'if', 'u', 'lose', '-', 'u', 'lose', 'if', 'u', 'win', '-', 'u', 'still', 'lose']",ham
2646,"['its', 'a', 'taxt', 'massagetie-pos', 'argh', 'ok!', 'lool!']",ham
1035,"['hello', 'baby', 'did', 'you', 'get', 'back', 'to', 'your', 'moms', '?', 'are', 'you', 'setting', 'up', 'the', 'computer', 'now', '?', 'filling', 'your', 'belly', '?', 'how', 'goes', 'it', 'loverboy', '?', 'i', 'miss', 'you', 'already', '*sighs*']",ham
1686,"['free', 'top', 'ringtone', '-sub', 'to', 'weekly', 'ringtone-get', '1st', 'week', 'free-send', 'subpoly', 'to', '81618-?3', 'per', 'week-stop', 'sms-08718727870']",spam
1951,"['nah', 'im', 'goin', '2', 'the', 'wrks', 'with', 'j', 'wot', 'bout', 'u?']",ham
357,"['ur', 'cash-balance', 'is', 'currently', '500', 'pounds', '-', 'to', 'maximize', 'ur', 'cash-in', 'now', 'send', 'cash', 'to', '86688', 'only', '150p/msg', 'cc', '08708800282', 'hg/suite342/2lands', 'row/w1j6hl']",spam
2092,"['final', 'chance!', 'claim', 'ur', 'å£150', 'worth', 'of', 'discount', 'vouchers', 'today!', 'text', 'yes', 'to', '85023', 'now!', 'savamob', 'member', 'offers', 'mobile!', 't', 'cs', 'savamob', 'pobox84', 'm263uz', 'å£300', 'subs', '16']",spam
740,"['yes', 'i', 'will', 'be', 'there', 'glad', 'you', 'made', 'it']",ham
1428,"['tell', 'you', 'what', 'if', 'you', 'make', 'a', 'little', 'spreadsheet', 'and', 'track', 'whose', 'idea', 'it', 'was', 'to', 'smoke', 'to', 'determine', 'who', '\\smokes', 'too', 'much\\', 'for', 'the', 'entire', 'month', 'of', 'february']",ham
5384,"['how', 'are', 'you', 'babes', 'hope', 'your', 'doing', 'ok', 'i', 'had', 'a', 'shit', 'nights', 'sleep', 'i', 'fell', 'asleep', 'at', '5iåõm', 'knackered', 'and', 'iåõm', 'dreading', 'work', 'tonight', 'what', 'are', 'thou', 'upto', 'tonight', 'x']",ham
4601,"['\\hey', 'j!', 'r', 'u', 'feeling', 'any', 'better']",ham
4603,"['thanx', '4', 'puttin', 'da', 'fone', 'down', 'on', 'me!!']",ham
4474,"['we', 'will', 'meet', 'soon', 'princess!', 'ttyl!']",ham
4972,"['oops', 'i', 'was', 'in', 'the', 'shower', 'when', 'u', 'called', 'hey', 'a', 'parking', 'garage', 'collapsed', 'at', 'university', 'hospital', 'see', 'im', 'not', 'crazy', 'stuff', 'like', 'that', 'does', 'happen']",ham
58,"['tell', 'where', 'you', 'reached']",ham
2416,"['oh', 'lk', 'tt', 'den', 'we', 'take', 'e', 'one', 'tt', 'ends', 'at', 'cine', 'lor', 'dun', 'wan', 'yogasana', 'oso', 'can']",ham
4280,"['wn', 'u', 'r', 'hurt', 'by', 'd', 'prsn', 'who', 's', 'close', '2', 'u', 'do', 'fight', 'wit', 'dem', 'coz', 'somtimes', 'dis', 'fight', 'saves', 'a', 'relation', 'bt', 'being', 'quiet', 'leaves', 'nothin', 'in', 'a', 'relation', 'gud', 'eveb-']",ham
2446,"['tmr', 'then', 'ì_', 'brin', 'lar', 'aiya', 'later', 'i', 'come', 'n', 'c', 'lar', 'mayb', 'ì_', 'neva', 'set', 'properly', 'ì_', 'got', 'da', 'help', 'sheet', 'wif', 'ì_']",ham
75,"['i', 'am', 'waiting', 'machan', 'call', 'me', 'once', 'you', 'free']",ham
30,"['wait', 'thats', 'still', 'not', 'all', 'that', 'clear', 'were', 'you', 'not', 'sure', 'about', 'me', 'being', 'sarcastic', 'or', 'that', 'thats', 'why', 'x', 'doesnt', 'want', 'to', 'live', 'with', 'us']",ham
5338,"['so', 'when', 'do', 'you', 'wanna', 'gym?']",ham
5161,"['lol', 'no', 'i', 'just', 'need', 'to', 'cash', 'in', 'my', 'nitros', 'hurry', 'come', 'on', 'before', 'i', 'crash', 'out!']",ham
1293,"['happy', 'birthday', 'may', 'all', 'ur', 'dreams', 'come', 'true']",ham
1060,"['im', 'working', 'technical', 'support', 'voice', 'processnetworking', 'field']",ham
2173,"['see?', 'i', 'thought', 'it', 'all', 'through']",ham
779,"['that', 'means', 'get', 'the', 'door']",ham
4620,"['received', 'understood', 'n', 'acted', 'upon!']",ham
5080,"['yeah', 'give', 'me', 'a', 'call', 'if', 'youve', 'got', 'a', 'minute']",ham
5066,"['83039', '62735=å£450', 'uk', 'break', 'accommodationvouchers', 'terms', '&', 'conditions', 'apply', '2', 'claim', 'you', 'mustprovide', 'your', 'claim', 'number', 'which', 'is', '15541']",spam
