,Email,Class
2491,"['no', 'drama', 'plsi', 'have', 'had', 'enough', 'from', 'you', 'and', 'family', 'while', 'i', 'am', 'struggling', 'in', 'the', 'hot', 'sun', 'in', 'a', 'strange', 'placeno', 'reason', 'why', 'there', 'should', 'be', 'an', 'ego', 'of', 'not', 'going', 'if', 'not', 'invited', 'when', 'actually', 'its', 'necessity', 'to', 'gowait', 'for', 'very', 'serious', 'reppurcussions']",ham
3599,"['i', 'know', 'you', 'mood', 'off', 'today']",ham
1736,"['i', 'cant', 'pick', 'the', 'phone', 'right', 'now', 'pls', 'send', 'a', 'message']",ham
3845,"['pls', 'go', 'there', 'today', '&lt;#&gt;', 'i', 'dont', 'want', 'any', 'excuses']",ham
1946,"['the', 'battery', 'is', 'for', 'mr', 'adewale', 'my', 'uncle', 'aka', 'egbon']",ham
3522,"['try', 'neva', 'mate!!']",ham
2381,"['i', 'will', 'reach', 'before', 'ten', 'morning']",ham
466,"['they', 'dont', 'put', 'that', 'stuff', 'on', 'the', 'roads', 'to', 'keep', 'it', 'from', 'getting', 'slippery', 'over', 'there?']",ham
3762,"['ki', 'will', 'send', 'in', '&lt;#&gt;', 'min']",ham
4210,"['oi', 'when', 'you', 'gonna', 'ring']",ham
2669,"['yes', 'they', 'replied', 'my', 'mail', 'im', 'going', 'to', 'the', 'management', 'office', 'later', 'plus', 'will', 'in', 'to', 'bank', 'later', 'alsoor', 'on', 'wednesday']",ham
1352,"['let', 'ur', 'heart', 'be', 'ur', 'compass', 'ur', 'mind', 'ur', 'map', 'ur', 'soul', 'ur', 'guide', 'and', 'u', 'will', 'never', 'loose', 'in', 'worldgnun', '-', 'sent', 'via', 'way2smscom']",ham
1111,"['awesome', 'think', 'we', 'can', 'get', 'an', '8th', 'at', 'usf', 'some', 'time', 'tonight?']",ham
1281,"['am', 'i', 'the', 'only', 'one', 'who', 'doesnt', 'stalk', 'profiles?']",ham
3990,"['i', 'am', 'on', 'the', 'way', 'to', 'ur', 'home']",ham
1434,"['i', 'asked', 'sen', 'to', 'come', 'chennai', 'and', 'search', 'for', 'job']",ham
536,"['probably', 'gonna', 'be', 'here', 'for', 'a', 'while', 'see', 'you', 'later', 'tonight', '&lt;']",ham
4322,"['aight', 'well', 'keep', 'me', 'informed']",ham
4442,"['you', 'know', 'my', 'old', 'dom', 'i', 'told', 'you', 'about', 'yesterday', '?', 'his', 'name', 'is', 'roger?', 'he', 'got', 'in', 'touch', 'with', 'me', 'last', 'night', 'and', 'wants', 'me', 'to', 'meet', 'him', 'today', 'at', '2', 'pm']",ham
900,"['probably', 'money', 'worries', 'things', 'are', 'coming', 'due', 'and', 'i', 'have', 'several', 'outstanding', 'invoices', 'for', 'work', 'i', 'did', 'two', 'and', 'three', 'months', 'ago']",ham
2814,"['some', 'are', 'lasting', 'as', 'much', 'as', '2', 'hours', 'you', 'might', 'get', 'lucky']",ham
2118,"['i', 'hope', 'you', 'know', 'im', 'still', 'mad', 'at', 'you']",ham
1488,"['tell', 'them', 'no', 'need', 'to', 'investigate', 'about', 'me', 'anywhere']",ham
5149,"['pls', 'call', 'me', 'da', 'what', 'happen']",ham
478,"['k', 'can', 'i', 'pick', 'up', 'another', '8th', 'when', 'youre', 'done?']",ham
5057,"['geeeee', 'your', 'internet', 'is', 'really', 'bad', 'today', 'eh', '?']",ham
231,"['dear', 'we', 'are', 'going', 'to', 'our', 'rubber', 'place']",ham
4911,"['i', 'am', 'on', 'the', 'way', 'to', 'tirupur']",ham
2194,"['v-aluable', 'a-ffectionate', 'l-oveable', 'e-ternal', 'n-oble', 't-ruthful', 'i-ntimate', 'n-atural', 'e-namous', 'happy', '\\valentines', 'day\\', 'in', 'advance']",ham
4642,"['sorry', 'i', 'din', 'lock', 'my', 'keypad']",ham
2041,"['me', 'not', 'waking', 'up', 'until', '4', 'in', 'the', 'afternoon', 'sup']",ham
4238,"['sez', 'hows', 'u', '&', 'de', 'arab', 'boy?', 'hope', 'u', 'r', 'all', 'good', 'give', 'my', 'love', '2', 'evry1', 'love', 'ya', 'eshxxxxxxxxxxx']",ham
820,"['good', 'afternoon', 'starshine!', 'hows', 'my', 'boytoy?', 'does', 'he', 'crave', 'me', 'yet?', 'ache', 'to', 'fuck', 'me', '?', '*sips', 'cappuccino*', 'i', 'miss', 'you', 'babe', '*teasing', 'kiss*']",ham
1280,"['oh', 'ho', 'is', 'this', 'the', 'first', 'time', 'u', 'use', 'these', 'type', 'of', 'words']",ham
1029,"['its', 'good', 'well', 'find', 'a', 'way']",ham
2562,"['kkim', 'also', 'finewhen', 'will', 'you', 'complete', 'the', 'course?']",ham
2308,"['i', 'have', '2', 'sleeping', 'bags', '1', 'blanket', 'and', 'paper', 'and', 'phone', 'details', 'anything', 'else?']",ham
220,"['ok', 'no', 'prob', 'take', 'ur', 'time']",ham
128,"['hey', 'girl', 'how', 'r', 'u?', 'hope', 'u', 'r', 'well', 'me', 'an', 'del', 'r', 'bak!', 'again', 'long', 'time', 'no', 'c!', 'give', 'me', 'a', 'call', 'sum', 'time', 'from', 'lucyxx']",ham
5078,"['mark', 'works', 'tomorrow', 'he', 'gets', 'out', 'at', '5', 'his', 'work', 'is', 'by', 'your', 'house', 'so', 'he', 'can', 'meet', 'u', 'afterwards']",ham
3284,"['they', 'are', 'just', 'making', 'it', 'easy', 'to', 'pay', 'back', 'i', 'have', '&lt;#&gt;', 'yrs', 'to', 'say', 'but', 'i', 'can', 'pay', 'back', 'earlier', 'you', 'get?']",ham
4802,"['how', 'do', 'you', 'plan', 'to', 'manage', 'that']",ham
5449,"['latest', 'news!', 'police', 'station', 'toilet', 'stolen', 'cops', 'have', 'nothing', 'to', 'go', 'on!']",spam
3965,"['i', 'was', 'just', 'callin', 'to', 'say', 'hi', 'take', 'care', 'bruv!']",ham
3962,"['if', 'you', 'ask', 'her', 'or', 'she', 'say', 'any', 'please', 'message']",ham
4188,"['well', 'the', 'general', 'price', 'is', '&lt;#&gt;', '/oz', 'let', 'me', 'know', 'if/when/how', 'much', 'you', 'want']",ham
4231,"['im', 'at', 'home', 'please', 'call']",ham
4025,"['oh', 'ok', 'wats', 'ur', 'email?']",ham
938,"['urgent!', 'call', '09061749602', 'from', 'landline', 'your', 'complimentary', '4*', 'tenerife', 'holiday', 'or', 'å£10000', 'cash', 'await', 'collection', 'sae', 't&cs', 'box', '528', 'hp20', '1yf', '150ppm', '18+']",spam
3814,"['not', 'yet', 'chikkuk', 'then', 'wat', 'abt', 'tht', 'guy', 'did', 'he', 'stopped', 'irritating', 'or', 'msging', 'to', 'u']",ham
5079,"['\\keep', 'ur', 'problems', 'in', 'ur', 'heart']",ham
3739,"['no', 'da', 'vijay', 'going', 'to', 'talk', 'in', 'jaya', 'tv']",ham
5102,"['this', 'msg', 'is', 'for', 'your', 'mobile', 'content', 'order', 'it', 'has', 'been', 'resent', 'as', 'previous', 'attempt', 'failed', 'due', 'to', 'network', 'error', 'queries', 'to', 'customersqueries@netvisionukcom']",spam
2679,"['solve', 'd', 'case', 'a', 'man', 'was', 'found', 'murdered', 'on', '&lt;decimal&gt;', '&lt;#&gt;', 'afternoon', '1his', 'wife', 'called', 'police', '2police', 'questioned', 'everyone', '3wife', 'siri', 'was', 'sleeping', 'when', 'the', 'murder', 'took', 'place', '4cook', 'i', 'was', 'cooking', '5gardener', 'i', 'was', 'picking', 'vegetables', '6house-maid', 'i', 'went', '2', 'd', 'post', 'office', '7children', 'we', 'went', '2', 'play', '8neighbour', 'we', 'went', '2', 'a', 'marriage', 'police', 'arrested', 'd', 'murderer', 'immediately', 'whos', 'it?', 'reply', 'with', 'reason', 'if', 'u', 'r', 'brilliant']",ham
5564,"['why', 'dont', 'you', 'wait', 'til', 'at', 'least', 'wednesday', 'to', 'see', 'if', 'you', 'get', 'your']",ham
4349,"['yes', 'rent', 'is', 'very', 'expensive', 'so', 'its', 'the', 'way', 'we', 'save']",ham
915,"['i', 'could', 'ask', 'carlos', 'if', 'we', 'could', 'get', 'more', 'if', 'anybody', 'else', 'can', 'chip', 'in']",ham
2467,"['lol', 'well', 'dont', 'do', 'it', 'without', 'me', 'we', 'could', 'have', 'a', 'big', 'sale', 'together']",ham
38,"['anything', 'lor', 'u', 'decide']",ham
1925,"['dont', 'give', 'a', 'monkeys', 'wot', 'they', 'think', 'and', 'i', 'certainly', 'dont', 'mind', 'any', 'friend', 'of', 'mine&all', 'that!', 'just', 'dont', 'sleep', 'wiv', 'that', 'wud', 'be', 'annoyin!']",ham
2494,"['winner!', 'as', 'a', 'valued', 'network', 'customer', 'you', 'hvae', 'been', 'selected', 'to', 'receive', 'a', 'å£900', 'reward!', 'to', 'collect', 'call', '09061701444', 'valid', '24', 'hours', 'only', 'acl03530150pm']",spam
3943,"['until', '545', 'lor', 'ya', 'can', 'go', '4', 'dinner', 'together']",ham
4728,"['ive', 'reached', 'already']",ham
3192,"['i', 'will', 'lick', 'up', 'every', 'drop', 'are', 'you', 'ready', 'to', 'use', 'your', 'mouth', 'as', 'well?']",ham
5268,['\\er'],ham
4786,"['ìï', 'thk', 'of', 'wat', 'to', 'eat', 'tonight']",ham
2818,"['dont', 'forget', 'who', 'owns', 'you', 'and', 'whos', 'private', 'property', 'you', 'are', 'and', 'be', 'my', 'good', 'boy', 'always', '*passionate', 'kiss*']",ham
2128,"['mine', 'here', 'like', 'all', 'fr', 'china', 'then', 'so', 'noisy']",ham
424,"['send', 'this', 'to', 'ur', 'friends', 'and', 'receive', 'something', 'about', 'ur', 'voice', 'how', 'is', 'my', 'speaking', 'expression?', '1childish', '2naughty', '3sentiment', '4rowdy', '5ful', 'of', 'attitude', '6romantic', '7shy', '8attractive', '9funny', '&lt;#&gt;', 'irritating', '&lt;#&gt;', 'lovable', 'reply', 'me']",ham
717,"['book', 'which', 'lesson?', 'then', 'you', 'msg', 'me', 'i', 'will', 'call', 'up', 'after', 'work', 'or', 'sth', 'im', 'going', 'to', 'get', 'specs', 'my', 'membership', 'is', 'px3748']",ham
961,"['urgent!', 'we', 'are', 'trying', 'to', 'contact', 'u', 'todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'å£800', 'prize', 'guaranteed', 'call', '09050001808', 'from', 'land', 'line', 'claim', 'm95', 'valid12hrs', 'only']",spam
2296,"['draw', 'va?i', 'dont', 'think', 'so']",ham
1474,"['friendship', 'is', 'not', 'a', 'game', 'to', 'play', 'it', 'is', 'not', 'a', 'word', 'to', 'say', 'it', 'doesn\\t', 'start', 'on', 'march', 'and', 'ends', 'on', 'may', 'it', 'is', 'tomorrow', 'yesterday', 'today', 'and', 'e']",ham
5237,"['someonone', 'you', 'know', 'is', 'trying', 'to', 'contact', 'you', 'via', 'our', 'dating', 'service!', 'to', 'find', 'out', 'who', 'it', 'could', 'be', 'call', 'from', 'your', 'mobile', 'or', 'landline', '09064015307', 'box334sk38ch']",spam
4148,"['havent', 'found', 'a', 'way', 'to', 'get', 'another', 'app', 'for', 'your', 'phone', 'eh', '?', 'will', 'you', 'go', 'to', 'the', 'net', 'cafe', '?', 'did', 'you', 'take', 'that', 'job?', 'geeee', 'i', 'need', 'you', 'babe', 'i', 'crave', 'to', 'see', 'you']",ham
1926,"['omg', 'it', 'could', 'snow', 'here', 'tonite!']",ham
1661,"['hi', 'if', 'ur', 'lookin', '4', 'saucy', 'daytime', 'fun', 'wiv', 'busty', 'married', 'woman', 'am', 'free', 'all', 'next', 'week', 'chat', 'now', '2', 'sort', 'time', '09099726429', 'janinexx', 'callså£1/minmobsmorelkpobox177hp51fl']",spam
4524,"['cos', 'i', 'was', 'out', 'shopping', 'wif', 'darren', 'jus', 'now', 'n', 'i', 'called', 'him', '2', 'ask', 'wat', 'present', 'he', 'wan', 'lor', 'then', 'he', 'started', 'guessing', 'who', 'i', 'was', 'wif', 'n', 'he', 'finally', 'guessed', 'darren', 'lor']",ham
449,"['10', 'min', 'later', 'k']",ham
3321,"['ok', 'darlin', 'i', 'supose', 'it', 'was', 'ok', 'i', 'just', 'worry', 'too', 'muchi', 'have', 'to', 'do', 'some', 'film', 'stuff', 'my', 'mate', 'and', 'then', 'have', 'to', 'babysit', 'again!', 'but', 'you', 'can', 'call', 'me', 'therexx']",ham
237,"['where', 'are', 'you?when', 'wil', 'you', 'reach', 'here?']",ham
4561,"['how', 'much', 'u', 'trying', 'to', 'get?']",ham
4649,"['finally', 'it', 'has', 'happened!', 'aftr', 'decades!', 'beer', 'is', 'now', 'cheaper', 'than', 'petrol!', 'the', 'goverment', 'expects', 'us', 'to', '\\drink\\', 'but', 'dont', '\\drive', '\\']",ham
2551,"['oh', 'fine', 'ill', 'be', 'by', 'tonight']",ham
4918,"['re', 'your', 'call;', 'you', 'didnt', 'see', 'my', 'facebook', 'huh?']",ham
3177,"['k', 'k', '--', 'then', 'watch', 'some', 'films']",ham
3077,"['okay', 'but', 'i', 'thought', 'you', 'were', 'the', 'expert']",ham
3929,"['i', 'thk', 'ì_', 'gotta', 'go', 'home', 'by', 'urself', 'cos', 'ill', 'b', 'going', 'out', 'shopping', '4', 'my', 'frens', 'present']",ham
4353,"['important', 'information', '4', 'orange', 'user', '0789xxxxxxx', 'today', 'is', 'your', 'lucky', 'day!2find', 'out', 'why', 'log', 'onto', 'http//wwwurawinnercom', 'theres', 'a', 'fantastic', 'surprise', 'awaiting', 'you!']",spam
3663,"['huh?', '6', 'also', 'cannot?', 'then', 'only', 'how', 'many', 'mistakes?']",ham
2055,"['please', 'charge', 'my', 'mobile', 'when', 'you', 'get', 'up', 'in', 'morning']",ham
253,"['ups', 'which', 'is', '3days', 'also', 'and', 'the', 'shipping', 'company', 'that', 'takes', '2wks', 'the', 'other', 'way', 'is', 'usps', 'which', 'takes', 'a', 'week', 'but', 'when', 'it', 'gets', 'to', 'lag', 'you', 'may', 'have', 'to', 'bribe', 'nipost', 'to', 'get', 'your', 'stuff']",ham
5511,"['it‰û÷s', 'reassuring', 'in', 'this', 'crazy', 'world']",ham
3771,"['does', 'uncle', 'timi', 'help', 'in', 'clearing', 'cars']",ham
4558,"['think', '+', 'da', 'you', 'wil', 'do']",ham
4830,"['po', 'de', '----', 'no', 'need', 'job', 'aha']",ham
4597,"['im', 'stuck', 'in', 'da', 'middle', 'of', 'da', 'row', 'on', 'da', 'right', 'hand', 'side', 'of', 'da', 'lt']",ham
4190,"['each', 'moment', 'in', 'a', 'dayhas', 'its', 'own', 'value-morning', 'brings', 'hopeafternoon', 'brings', 'faithevening', 'brings', 'luvnight', 'brings', 'restwish', 'u', 'find', 'them', 'all', 'todaygood', 'morning']",ham
138,"['youll', 'not', 'rcv', 'any', 'more', 'msgs', 'from', 'the', 'chat', 'svc', 'for', 'free', 'hardcore', 'services', 'text', 'go', 'to', '69988', 'if', 'u', 'get', 'nothing', 'u', 'must', 'age', 'verify', 'with', 'yr', 'network', '&', 'try', 'again']",spam
4235,"['u', 'can', 'win', 'å£100', 'of', 'music', 'gift', 'vouchers', 'every', 'week', 'starting', 'now', 'txt', 'the', 'word', 'draw', 'to', '87066', 'tscs', 'wwwidewcom', 'skillgame', '1winaweek', 'age16', '150ppermesssubscription']",spam
1205,"['the', 'whole', 'car', 'appreciated', 'the', 'last', 'two!', 'dad', 'and', 'are', 'having', 'a', 'map', 'reading', 'semi', 'argument', 'but', 'apart', 'from', 'that', 'things', 'are', 'going', 'ok', 'p']",ham
107,"['how', 'would', 'my', 'ip', 'address', 'test', 'that', 'considering', 'my', 'computer', 'isnt', 'a', 'minecraft', 'server']",ham
1482,['ok'],ham
3403,"['then', 'ì_', 'ask', 'dad', 'to', 'pick', 'ì_', 'up', 'lar', 'ìï', 'wan', '2', 'stay', 'until', '6', 'meh']",ham
3705,"['reading', 'gud', 'habit', 'nan', 'bari', 'hudgi', 'yorge', 'pataistha', 'ertini', 'kano-']",ham
5303,"['i', 'can', 'but', 'it', 'will', 'tell', 'quite', 'long', 'cos', 'i', 'havent', 'finish', 'my', 'film', 'yet']",ham
1017,"['shall', 'i', 'send', 'that', 'exe', 'to', 'your', 'mail', 'id']",ham
960,"['u', 'sure', 'u', 'cant', 'take', 'any', 'sick', 'time?']",ham
3822,"['please', 'protect', 'yourself', 'from', 'e-threats', 'sib', 'never', 'asks', 'for', 'sensitive', 'information', 'like', 'passwordsatm/sms', 'pin', 'thru', 'email', 'never', 'share', 'your', 'password', 'with', 'anybody']",ham
2456,"['kkhow', 'is', 'your', 'sister', 'kids?']",ham
1391,"['haha', 'just', 'kidding', 'papa', 'needs', 'drugs']",ham
323,"['that', 'would', 'be', 'great', 'well', 'be', 'at', 'the', 'guild', 'could', 'meet', 'on', 'bristol', 'road', 'or', 'somewhere', '-', 'will', 'get', 'in', 'touch', 'over', 'weekend', 'our', 'plans', 'take', 'flight!', 'have', 'a', 'good', 'week']",ham
3770,"['hi', 'wlcome', 'back', 'did', 'wonder', 'if', 'you', 'got', 'eaten', 'by', 'a', 'lion', 'or', 'something', 'nothing', 'much']",ham
2753,"['ok', 'chinese', 'food', 'on', 'its', 'way', 'when', 'i', 'get', 'fat', 'youre', 'paying', 'for', 'my', 'lipo']",ham
2884,"['ìï', 'still', 'attending', 'da', 'talks?']",ham
1195,"['you', 'have', '1', 'new', 'voicemail', 'please', 'call', '08719181503']",spam
3358,"['sorry', 'i', 'missed', 'your', 'call', 'lets', 'talk', 'when', 'you', 'have', 'the', 'time', 'im', 'on', '07090201529']",spam
2832,"['youve', 'won', 'tkts', 'to', 'the', 'euro2004', 'cup', 'final', 'or', 'å£800', 'cash', 'to', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']",spam
4050,"['motivate', 'behind', 'every', 'darkness', 'there', 'is', 'a', 'shining', 'light', 'waiting', 'for', 'you', 'to', 'find', 'it', 'behind', 'every', 'best', 'friend', 'there', 'is', 'always', 'trust', 'and', 'love', 'bslvyl']",ham
3775,"['ok', 'lor', 'msg', 'me', 'b4', 'u', 'call']",ham
2817,"['thk', 'some', 'of', 'em', 'find', 'wtc', 'too', 'far', 'weiyi', 'not', 'goin', 'e', 'rest', 'i', 'dunno', 'yet', 'r', 'ur', 'goin', '4', 'dinner', 'den', 'i', 'might', 'b', 'able', 'to', 'join']",ham
4085,"['lemme', 'know', 'when', 'youre', 'here']",ham
1483,"['purity', 'of', 'friendship', 'between', 'two', 'is', 'not', 'about', 'smiling', 'after', 'reading', 'the', 'forwarded', 'messageits', 'about', 'smiling', 'just', 'by', 'seeing', 'the', 'name', 'gud', 'evng', 'musthu']",ham
207,"['aight', 'yo', 'dats', 'straight', 'dogg']",ham
4885,"['or', 'just', 'do', 'that', '6times']",ham
1986,"['no', 'callsmessagesmissed', 'calls']",ham
2037,"['hey', 'are', 'we', 'going', 'for', 'the', 'lo', 'lesson', 'or', 'gym?']",ham
2012,"['great', 'news!', 'call', 'freefone', '08006344447', 'to', 'claim', 'your', 'guaranteed', 'å£1000', 'cash', 'or', 'å£2000', 'gift', 'speak', 'to', 'a', 'live', 'operator', 'now!']",spam
4844,"['missing', 'you', 'toopray', 'inshah', 'allah']",ham
5367,"['just', 'trying', 'to', 'figure', 'out', 'when', 'im', 'suppose', 'to', 'see', 'a', 'couple', 'different', 'people', 'this', 'week', 'we', 'said', 'wed', 'get', 'together', 'but', 'i', 'didnt', 'set', 'dates']",ham
4443,"['come', 'back', 'to', 'tampa', 'ffffuuuuuuu']",ham
3916,"['eh', 'ur', 'laptop', 'got', 'no', 'stock', 'lei', 'he', 'say', 'mon', 'muz', 'come', 'again', 'to', 'take', 'a', 'look', 'c', 'got', 'a', 'not']",ham
2991,"['ki', 'didt', 'see', 'youkwhere', 'are', 'you', 'now?']",ham
3670,"['yup', 'thk', 'of', 'u', 'oso', 'boring', 'wat']",ham
3161,"['i', 'cant', 'describe', 'how', 'lucky', 'you', 'are', 'that', 'im', 'actually', 'awake', 'by', 'noon']",ham
4376,"['how', 'much', 'is', 'torch', 'in', '9ja']",ham
2253,"['ok', 'me', 'watching', 'tv', 'too']",ham
3723,"['hi', 'there', '2nights', 'ur', 'lucky', 'night!', 'uve', 'been', 'invited', '2', 'xchat', 'the', 'uks', 'wildest', 'chat!', 'txt', 'chat', 'to', '86688', 'now!', '150p/msgrcvdhg/suite342/2lands/row/w1j6hl', 'ldn', '18yrs']",spam
5020,"['-', 'sad', 'puppy', 'noise']",ham
2861,"['adult', '18', 'content', 'your', 'video', 'will', 'be', 'with', 'you', 'shortly']",spam
3297,"['this', 'message', 'is', 'free', 'welcome', 'to', 'the', 'new', '&', 'improved', 'sex', '&', 'dogging', 'club!', 'to', 'unsubscribe', 'from', 'this', 'service', 'reply', 'stop', 'msgs@150p', '18', 'only']",spam
3103,"['thats', 'y', 'i', 'said', 'its', 'bad', 'dat', 'all', 'e', 'gals', 'know', 'u', 'wat', 'u', 'doing', 'now?']",ham
3768,"['was', 'gr8', 'to', 'see', 'that', 'message', 'so', 'when', 'r', 'u', 'leaving?', 'congrats', 'dear', 'what', 'school', 'and', 'wat', 'r', 'ur', 'plans']",ham
2545,"['company', 'is', 'very', 'goodenvironment', 'is', 'terrific', 'and', 'food', 'is', 'really', 'nice']",ham
1424,"['yes', 'now', 'only', 'saw', 'your', 'message']",ham
2473,"['princess', 'i', 'like', 'to', 'make', 'love', '&lt;#&gt;', 'times', 'per', 'night', 'hope', 'thats', 'not', 'a', 'problem!']",ham
178,"['text', 'her', 'if', 'she', 'doesnt', 'reply', 'let', 'me', 'know', 'so', 'i', 'can', 'have', 'her', 'log', 'in']",ham
3802,"['yup', 'song', 'bro', 'no', 'creative', 'neva', 'test', 'quality', 'he', 'said', 'check', 'review', 'online']",ham
1961,"['it', 'to', '80488', 'your', '500', 'free', 'text', 'messages', 'are', 'valid', 'until', '31', 'december', '2005']",spam
1843,"['da', 'is', 'good', 'good', 'playerwhy', 'he', 'is', 'unsold']",ham
4237,"['lol', 'wtf', 'random', 'btw', 'is', 'that', 'your', 'lunch', 'break']",ham
4450,"['and', 'that', 'is', 'the', 'problem', 'you', 'walk', 'around', 'in', '\\julianaland\\', 'oblivious', 'to', 'what', 'is', 'going', 'on', 'around', 'you', 'i', 'say', 'the', 'same', 'things', 'constantly', 'and', 'they', 'go', 'in', 'one', 'ear', 'and', 'out', 'the', 'other', 'while', 'you', 'go', 'off', 'doing', 'whatever', 'you', 'want', 'to', 'do', 'its', 'not', 'that', 'you', 'dont', 'know', 'why', 'im', 'upset--its', 'that', 'you', 'dont', 'listen', 'when', 'i', 'tell', 'you', 'what', 'is', 'going', 'to', 'upset', 'me', 'then', 'you', 'want', 'to', 'be', 'surprised', 'when', 'im', 'mad']",ham
2011,"['beautiful', 'truth', 'against', 'gravity', 'read', 'carefully', '\\our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it\\', 'goodmorning']",ham
4727,"['i', 'career', 'tel', 'have', 'added', 'u', 'as', 'a', 'contact', 'on', 'indyarockscom', 'to', 'send', 'free', 'sms', 'to', 'remove', 'from', 'phonebook', '-', 'sms', 'no', 'to', '&lt;#&gt;']",ham
1143,"['and', 'is', 'there', 'a', 'way', 'you', 'can', 'send', 'shades', 'stuff', 'to', 'her', 'and', 'she', 'has', 'been', 'wonderful', 'too']",ham
879,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', '09065171142-stopsms-08']",spam
2247,"['will', 'you', 'like', 'to', 'be', 'spoiled?']",ham
3581,"['you', 'are', 'right', 'meanwhile', 'hows', 'project', 'twins', 'comin', 'up']",ham
2164,"['im', 'not', 'coming', 'home', '4', 'dinner']",ham
